PolicyID,PolicyType,PremiumAmount,StartDate,EndDate,CustomerID
f046aad6-4986-4733-b434-fa507a4caca0,cars,167,1957-04-26,2008-05-18,d03d3531-8e05-454c-b663-f43ad7a2277e
1b5bf085-1ba6-49ae-868b-6d8fec026d8d,health,247,1957-03-16,2009-03-20,d03d3531-8e05-454c-b663-f43ad7a2277e
1ba3ccc6-0e9f-45ab-9701-25c4d55a1d9d,health,184,1981-07-12,2021-03-12,74847c77-cd7e-4428-95c5-1459eeebadfb
b0f97318-64ff-4b19-a3fa-6341b24536a0,housing,1418,1979-02-16,2024-12-31,b6219705-08e4-42ba-b485-1f3f6fec9b62
476373c1-9cb7-4643-a12f-a82e9da86fc3,cars,96,1986-09-14,2004-01-01,b6219705-08e4-42ba-b485-1f3f6fec9b62
aa45e524-63d9-4eac-8d63-ca1f6810c91f,health,108,1972-03-29,2024-12-31,a4894a8c-3a74-49ab-a61a-619467d96a41
fa7a389b-83dc-45d7-a5aa-a4b128f8734f,health,272,1978-07-24,2004-06-19,a4894a8c-3a74-49ab-a61a-619467d96a41
a557b975-e797-4637-acdb-d33eded40fb2,housing,1094,1999-11-04,2014-11-11,a964c1b9-ddc4-4f70-8cf9-23ade135395e
43eb582b-f765-4b9f-9fa7-56b1188df453,health,179,1994-10-18,2018-04-21,a964c1b9-ddc4-4f70-8cf9-23ade135395e
29aa47e0-0139-4cfb-82aa-33bcf6aca71a,cars,69,1983-04-03,2006-06-12,a964c1b9-ddc4-4f70-8cf9-23ade135395e
cdacd7ed-5623-408c-96f8-fa66dfa2027d,housing,529,1994-05-11,2022-07-13,0f08dfe7-e054-4a9b-b2de-bdc64046bd62
51b94854-13cc-4e2a-8974-3d2cfbda2f8b,health,288,1977-04-18,2024-12-31,f69350c8-b610-47c8-b36b-ae2784b112c8
407feed2-c734-4004-a463-7593c4a80a17,cars,157,1987-06-13,2023-02-09,224e9c1d-5aa7-44d8-80dd-ec2989069f8e
ad9ea460-60e4-4ae8-b6ba-a120577e6026,cars,174,1986-06-29,2024-12-31,7e365b91-31f1-4cd2-a1bc-eb7d8f045e6d
9fbfadad-4b6b-4fee-9070-55b9da3730f0,cars,85,1987-02-01,1998-10-21,2664dedf-b014-4756-bce2-4caae43dd3c5
e8ef9f68-6227-455d-b90f-26aa9d0079e7,housing,1347,1996-05-24,2003-03-21,2664dedf-b014-4756-bce2-4caae43dd3c5
7fcdcf48-ec4f-4b5a-89cb-9cbed11476b2,health,234,1996-04-16,2024-12-31,299e87ec-421b-4ee9-bd44-dc6c024f2839
60de4340-fae9-4d24-82eb-46e7d9dae2b6,health,286,1990-02-27,2024-12-31,299e87ec-421b-4ee9-bd44-dc6c024f2839
893a27d8-8e82-4ec5-87b3-4416dd544196,health,159,1963-11-15,2013-04-09,51b6c067-08cc-4a26-b7d3-53ea01e8821f
084dfc9f-5904-48d5-b99a-8e05857ad632,housing,1231,1988-06-21,2024-12-31,51b6c067-08cc-4a26-b7d3-53ea01e8821f
f4a8c2a6-9506-49d9-b496-46abedce64b9,housing,528,1990-07-06,2014-06-03,83209faa-f184-4d6a-bd2e-e9243f219a85
88458681-ec21-4690-80bb-ac0c4e5b54e9,housing,331,1977-11-27,1984-10-28,440e82ec-9dd7-46f1-aad7-bd0b262a5086
67b76785-145e-4b2d-a1fd-330bed4c4fa4,housing,1249,1999-01-29,2024-12-31,f61d49ee-7b67-49b3-a32b-8897bd71f1c8
847ccf34-72e6-4169-b3b7-54aec47c52fd,housing,1303,1990-01-08,2024-12-31,6c9490a0-4ff5-48a4-8470-cd67b843230c
810444df-1545-4754-a61f-75f6e5c846b0,health,250,1992-08-24,2009-11-07,6c9490a0-4ff5-48a4-8470-cd67b843230c
cad98e37-f9ee-4c15-9049-e0c9f168a8e6,cars,115,1982-12-26,2024-12-31,ea1feb03-30b0-4fee-8780-e94e8c26a7e3
2512f6dc-6503-4fda-8dbc-34fcae9b3be8,housing,647,1990-08-18,1996-12-30,ea1feb03-30b0-4fee-8780-e94e8c26a7e3
2bb7931f-2828-489e-9dac-28264fe72f72,health,202,1997-06-10,2024-12-31,e0d15c2f-c24a-4716-9f8e-18dfc0a2f1cf
160007a0-51e6-4139-bf55-983a70ca5035,cars,98,1986-07-19,1997-08-13,e0d15c2f-c24a-4716-9f8e-18dfc0a2f1cf
3b7ec98c-c6a1-4003-a077-11fbe4723a3e,cars,93,1989-12-30,2024-12-31,e0d15c2f-c24a-4716-9f8e-18dfc0a2f1cf
3ff7fcd7-b9a8-4025-a12d-a12d3aedfba0,health,177,1998-09-17,2024-12-31,e0d15c2f-c24a-4716-9f8e-18dfc0a2f1cf
653a756b-fc48-4fc6-a448-06e54507bc55,cars,52,1978-05-01,2020-11-11,aa9f297a-930d-49f5-a8e2-c74d836a9721
d660aa31-5ea0-42f0-ae10-38a9763cf9b8,cars,130,1984-01-14,2007-06-19,42d0fec3-8b70-46d6-9894-51ca4dabc823
70d2065a-d379-4c70-baaa-45c3ccc16d17,housing,1324,1991-10-10,1993-08-26,42d0fec3-8b70-46d6-9894-51ca4dabc823
4456df2e-f3f5-4217-ae16-2e2bb885f11f,health,183,1963-09-25,2013-01-20,42d0fec3-8b70-46d6-9894-51ca4dabc823
b7c043cc-a1a1-47cd-bb87-4fe35aeb395f,health,288,1987-02-16,2024-12-31,1194f8e2-08f1-400b-9428-c3883886b7a0
483aded7-53d3-4b8b-9a1e-d7b5b4ab4442,housing,544,1979-07-29,2023-12-29,3e9b7dd5-0fa7-4209-aa32-163b9cb522f6
7ef8c136-113d-4edd-bc86-d2a8b4f60105,cars,63,1963-07-18,2024-12-31,be19bd19-8a96-49c4-8807-f93d12a38533
e946522a-2844-4b31-9a02-4462b9bf5f87,health,174,1990-10-02,2017-10-29,71422c81-180f-403d-9e59-5d2b3aea5667
c9a4b424-285d-436c-8361-724e69acf477,housing,635,1983-10-04,1991-05-21,71422c81-180f-403d-9e59-5d2b3aea5667
2c0ce200-5f74-4172-93d9-836313e4bf0d,housing,1222,1989-10-09,2013-12-15,71422c81-180f-403d-9e59-5d2b3aea5667
711204c7-8073-44ca-873a-1863b3176aca,health,217,1982-11-06,1992-06-24,6bb12376-89fc-4101-912b-89d0516b4e44
7c7b77c1-34b1-4023-9568-e2ab429fae43,housing,440,1996-12-09,2024-12-31,6bb12376-89fc-4101-912b-89d0516b4e44
855eba8a-59bf-41d9-bc37-c5c1e5cbcedc,housing,955,1998-01-12,2008-10-20,6bb12376-89fc-4101-912b-89d0516b4e44
812a126b-9e8b-4177-a4a4-5d4070f2bbbb,cars,171,1990-06-01,2000-09-03,e02a9e05-5a2b-4afa-864b-280f27e388da
f5b25eb3-e77e-460c-acbb-a557e5ee7eff,health,271,1983-09-02,2024-12-31,e02a9e05-5a2b-4afa-864b-280f27e388da
0ade1298-c496-46a4-ae29-c5958a006ce2,housing,1235,1989-05-31,2024-12-31,b641aa0c-bf87-4de8-8add-601b73a0b5ef
5a323ea3-706e-472f-9f78-7b04b3c1676d,health,289,1991-10-30,1998-02-23,c09dc660-9cc5-40c2-ba5f-8a1bd0ce9298
7747ab81-fa6e-4976-97d9-eb955eaf7b17,health,248,1996-05-11,2017-11-28,887b4465-43c6-4561-9ffd-7c6395835370
a73f6ecd-ea2f-409c-8f46-3c794199b0af,housing,676,1975-06-22,2019-02-21,1b97544c-b688-4002-bd74-d1d90559b1e5
83630a0a-9c4b-4446-9237-19bb6f989a78,cars,111,1987-05-12,1997-08-08,1b97544c-b688-4002-bd74-d1d90559b1e5
f7aa91cc-3926-433d-82be-7eaf8f74c8e2,housing,1381,1987-01-17,2024-12-31,1b97544c-b688-4002-bd74-d1d90559b1e5
2d6e6e44-5175-4b9a-a25f-dcac5698a0a3,cars,61,1990-07-18,2001-11-15,ac9d91f9-5c76-4f24-b585-37ee92d757b2
39d2a189-3dca-469d-bf1e-11d3377c6667,housing,827,1985-10-13,2018-08-19,ac9d91f9-5c76-4f24-b585-37ee92d757b2
666c211f-a274-4674-91bb-4f2c374e71cb,housing,1222,1957-05-22,2024-12-31,530f5588-6557-4033-b99e-d730e5897ea5
76005ea1-d35c-46df-b95d-4594d493ece6,health,168,1983-07-25,2024-12-31,530f5588-6557-4033-b99e-d730e5897ea5
72a2b2e2-6049-4cdf-b315-1b2ad9cb80d9,health,194,1992-10-13,2016-09-07,6f6b74b8-3630-417a-a0c5-f1066705317d
45f8c3c7-526e-49d9-a42c-72897f176b2d,health,153,1983-10-24,2024-12-31,0be5d943-a6a0-4dc7-b789-e5a42e5343a3
fc775ea6-bfe1-450f-8bdf-7656a24b8ce9,cars,111,1991-11-30,2004-07-23,06a18808-2341-47c4-a7a4-a142f6b9f6eb
4aafa62b-2cbf-4ecb-9cbf-03530759a1ff,health,165,1988-10-05,2003-11-10,a7b0d138-bee1-4507-a99a-0f130bbacbf9
3dbb8804-2adb-495c-98d5-f8ceb84adaff,health,291,1960-04-07,2024-12-31,a7b0d138-bee1-4507-a99a-0f130bbacbf9
c5730080-e069-4e07-b1da-5676d8515121,housing,1155,1990-07-02,2024-12-31,02f9b1b1-1172-4143-bd17-920c9c2f502e
669517e9-2869-4454-9794-d662337f36a2,health,183,1960-01-16,2024-12-31,fe41ccd3-3813-47ec-9b8e-889008daa296
eddb5902-610e-438f-b7d2-f30c61b4d097,health,198,1974-07-29,1981-05-21,abc0cc60-5249-4b4f-a0cd-167eb17dfcf6
ff026522-3740-4c5d-bbbc-f7ce4f7936db,cars,108,1986-08-12,2012-11-27,abc0cc60-5249-4b4f-a0cd-167eb17dfcf6
4c46cf3c-6908-4931-bfaf-10577f37c8eb,health,149,1999-07-09,2024-12-31,abc0cc60-5249-4b4f-a0cd-167eb17dfcf6
6856ae8d-55c4-4e06-9cc0-102e0c96c3aa,health,149,1994-06-29,2024-12-31,53e3fcb2-0b13-493c-9d24-17122ab3e940
d75d3fed-672d-49e4-b34c-9a70136b628e,housing,518,1977-01-02,2024-12-31,8f818ef5-0b20-43ae-8cc2-c9d1a42e45b1
1b4c96ab-712f-462d-9347-a1aab6ff746b,housing,518,1999-09-16,2024-12-31,8f818ef5-0b20-43ae-8cc2-c9d1a42e45b1
296670cf-bd93-4730-ac41-27392f008cee,housing,924,1988-06-25,2024-12-31,7f934bd6-b2ac-48e4-a99e-1436c1002d65
45fe36cb-acd3-4c53-bf34-bf9b8cb9a437,housing,730,1999-04-17,2024-12-31,7f934bd6-b2ac-48e4-a99e-1436c1002d65
cfb47f6d-a89d-476a-a075-367a64577443,housing,413,1970-12-25,2009-12-03,ccaea54e-5621-4040-ad71-38e2a82975aa
02fee02f-690f-4c9b-97df-cd15c266cd6d,cars,113,1976-02-12,2024-12-31,ccaea54e-5621-4040-ad71-38e2a82975aa
369d81bd-117b-4556-8f35-6e4ef45efaa0,housing,760,1999-06-21,2024-12-31,ccaea54e-5621-4040-ad71-38e2a82975aa
2ea4b481-6f26-40f1-aa27-e53f57568e4f,housing,563,1997-08-03,2016-05-12,ea373f33-7542-42b0-8638-89ccf47f7eca
32e1b617-f658-4357-8eac-10f1601731e2,housing,1098,1992-12-16,2013-04-01,e405e46c-9cda-4065-8ca2-4cf81f38a699
82810e4f-c129-4d0d-b56b-408a5042f0bf,health,160,1946-11-10,2024-12-31,a3bed2f4-1dd3-4727-af61-cac14172471e
5ffa884b-4c70-4d5f-b6c7-7175d593df3b,health,124,1951-06-23,1956-09-08,a3bed2f4-1dd3-4727-af61-cac14172471e
ef6b4d37-4f5a-45e3-a6e6-7a90744a0d4f,health,270,1969-06-07,1974-08-30,a3bed2f4-1dd3-4727-af61-cac14172471e
5a0fead2-e896-4125-86f2-3b415c4c1538,housing,820,1994-07-07,2020-12-28,37957346-1cd4-4588-8057-198df7deab5c
6d58526e-ce29-467d-acca-bde2670c5b56,health,267,1963-06-03,1964-09-08,9a6e6c77-acc8-4d90-b401-1c7737ac9d52
7a1e71bc-085c-4a49-9408-9ff389711dc9,cars,66,1976-07-03,2004-10-08,9a6e6c77-acc8-4d90-b401-1c7737ac9d52
81107bef-da44-4ef4-9952-de9d472e84e2,health,205,1995-10-30,2016-06-21,16bd0025-c412-46d9-9e37-e0f74087b888
ec280e56-d4ca-46f4-b700-4bee56740ac8,cars,138,1965-02-23,2015-05-14,16bd0025-c412-46d9-9e37-e0f74087b888
c485c414-2c34-47dd-80d9-febc6b9b1305,cars,87,1948-07-18,1977-10-27,16bd0025-c412-46d9-9e37-e0f74087b888
579f56b3-522a-4ffb-9869-76b8a569177f,health,271,1978-06-27,2000-03-27,e6ab8892-c6c8-4c98-a505-87b8742f23bc
43188f09-fe48-4668-9d80-8859da173b52,housing,1277,1983-09-08,2024-12-31,e6ab8892-c6c8-4c98-a505-87b8742f23bc
8bd5e798-7eda-4da6-863a-513c42e05185,cars,127,1968-06-07,1981-08-08,871eaa34-8d9c-4417-a238-edef3f4406dc
da1fc243-738f-4cf7-a3a8-88a7ff2cd43c,health,259,1963-03-30,1977-07-18,dae7a646-e5f9-40f8-95d8-5ec99bf4fe2f
cf0f6398-9b94-452a-9f54-3d8a6e804db7,health,256,1977-01-08,2020-01-25,dae7a646-e5f9-40f8-95d8-5ec99bf4fe2f
c8f69804-1e94-4d62-a524-38bbe1cc9991,cars,93,1993-10-19,2015-05-07,e072f304-da54-4a89-b569-c60617abde09
fcc6b626-08fc-491b-83ba-82ea0d10049a,cars,66,1968-02-14,2024-12-31,cd71baa4-ce47-4713-a152-f955fb43070e
54950f79-9481-4a1b-9287-e16f234b3f33,health,298,1995-09-02,2024-12-31,35d502ee-7ad6-45ac-b678-dae306274e08
da87eb41-6478-4c3f-a2e2-361ab6d6d61e,housing,525,1974-06-08,2024-12-31,28335b5e-3425-4b47-a6ed-5ff592e47d0a
b7d251f2-c8ce-4ef7-9787-d22ef2bafebc,housing,896,1994-04-15,2005-04-27,28335b5e-3425-4b47-a6ed-5ff592e47d0a
d1fce470-18b9-401b-8b84-5c08b6fd7ca0,health,198,1963-10-12,1978-01-07,28335b5e-3425-4b47-a6ed-5ff592e47d0a
4b25ab43-e873-4ab6-aaa3-e04a325ee547,cars,121,1986-04-08,2009-03-02,8c1d3e8e-65dd-43da-8150-d9b9c83d0635
6d590798-d810-4bcc-bc8f-07e27035d67f,housing,327,1960-03-27,2024-12-31,8c1d3e8e-65dd-43da-8150-d9b9c83d0635
351023ea-d0c2-47a6-a3bb-779a9fd57de8,cars,111,1959-01-30,1963-12-05,e6129e76-6549-436c-bc58-399d2d72e8d5
0ebe49bc-ccbf-4210-bbf3-82d0b4b0486f,cars,104,1961-11-26,2024-12-31,e6129e76-6549-436c-bc58-399d2d72e8d5
46a33a63-b52e-4262-a65f-8ec3987124b2,cars,143,1969-07-20,2019-08-05,94e5d177-4798-4f4b-bcef-f3d80eb4cc62
48b5416d-0e8f-4b21-874c-712588683faa,health,197,1992-09-27,1993-10-04,94e5d177-4798-4f4b-bcef-f3d80eb4cc62
ee5cb0c1-8cd2-4516-938f-e00044722ee3,housing,1023,1975-04-04,2024-12-31,bb9985eb-6036-4a5a-948a-4e2b939abd1a
f400a9a3-57a9-4a93-baae-e0059871985e,housing,595,1993-09-22,2022-11-12,bb9985eb-6036-4a5a-948a-4e2b939abd1a
d07a7f68-fb12-42e5-9ccb-93fd71bcbf2f,housing,1146,1988-07-07,2022-12-29,91ff428f-298b-48c4-9089-629b115bd563
09cc7b5c-9786-4e84-875d-e54013becac5,health,178,1974-01-06,1982-11-01,91ff428f-298b-48c4-9089-629b115bd563
3619a352-4e45-4b23-94e2-c454026d7294,housing,1119,1975-10-16,2003-03-17,91ff428f-298b-48c4-9089-629b115bd563
e58ff06b-f68f-460a-9c27-ae1e41ce0353,health,173,1989-04-23,2024-12-31,dd0a51b8-b802-4432-9ac5-1e369c63ba38
dc663454-ef45-4369-9ff7-b6af96cf94ad,health,112,1963-05-17,1997-05-14,dd0a51b8-b802-4432-9ac5-1e369c63ba38
a4b94996-74c6-4798-803e-8bceecb3a62d,cars,190,1949-12-08,2024-12-31,dd0a51b8-b802-4432-9ac5-1e369c63ba38
507264ec-102a-4528-b5a4-d27d850fb70c,cars,160,1971-08-01,1977-05-11,93420232-85d5-4d51-8eee-0c6ab5f14f19
5267631b-501e-4a3a-b442-fb587166c0dd,health,248,1990-05-20,2024-12-31,000f5b49-590f-4136-ab86-2bb013c19dda
15024258-f580-43ab-affd-ef6089126e54,health,141,1981-03-25,2024-12-31,000f5b49-590f-4136-ab86-2bb013c19dda
7b1d51ea-ac42-4f8b-9507-f06186f44400,cars,179,1983-04-30,2013-08-04,09337511-fe40-4c33-923f-dda64f4be39c
7609c7f1-3d43-4c0b-8546-23711a424755,housing,581,1954-10-13,1961-04-29,09337511-fe40-4c33-923f-dda64f4be39c
5b0f71a6-6424-4e06-8043-5b89a32a5c3f,health,279,1982-02-09,2015-06-11,09337511-fe40-4c33-923f-dda64f4be39c
03db8832-aa6e-4016-aa01-9706604a65f1,housing,621,1967-11-28,2024-12-31,2aa7e110-7cc7-4deb-bc70-5333a021acfe
42737112-ee79-45c6-a0f9-f9ee8fecc2e0,housing,1335,1954-09-07,1970-05-06,a85de3da-b5d3-4eb9-b2f3-9ba08f09a206
b8cd42ff-034f-4b0b-8d68-1fa4678046f4,cars,194,1983-03-30,2008-06-05,a85de3da-b5d3-4eb9-b2f3-9ba08f09a206
678e16f1-1d38-43eb-aa4a-d5d69574c73a,housing,1292,1992-08-30,2020-05-25,4ca8e832-1e18-4ebb-ba7d-82406702aa0a
d8a9b1b9-3ff3-45b2-ba54-5f1c4ccb5cbe,housing,1222,1994-04-10,2024-12-31,4ca8e832-1e18-4ebb-ba7d-82406702aa0a
135e4dc1-f6a6-40c7-af99-5b0efdef9ce3,health,173,1998-10-10,2024-12-31,6217d1be-446f-477a-88fd-bc64a480064c
c9380602-eda0-445e-afe5-996c51d1c5f2,cars,155,1999-06-15,2024-12-31,6217d1be-446f-477a-88fd-bc64a480064c
624c8e38-69c4-44f1-9ccd-80b6dbadd87e,cars,161,1993-03-15,2024-12-31,de84fab1-70b5-4687-8ded-d0817c5a19c0
1335f279-9194-4f76-800f-c7c9539ddf5c,health,270,1985-03-01,1994-12-13,de84fab1-70b5-4687-8ded-d0817c5a19c0
dc46ffd5-fa37-4797-a187-7a3c10a53861,housing,1185,1990-12-24,2024-12-31,31deb3e3-abcf-46e4-87da-2803a850ea59
448933b9-cabb-4617-bb6b-13ecb80b5766,cars,88,1967-09-14,2002-10-23,d65a9629-864e-45f6-bd86-02364514899d
9e5de19f-c2db-4563-86b3-2bcb6eb9408e,health,135,1962-02-10,1979-01-06,d65a9629-864e-45f6-bd86-02364514899d
855d1bce-a8b6-4990-8a45-8edd64ff4b75,housing,413,1979-10-06,2024-12-31,d65a9629-864e-45f6-bd86-02364514899d
0897155e-7018-47d3-bb78-7b4403946a31,housing,830,1965-03-12,2024-12-31,d65a9629-864e-45f6-bd86-02364514899d
311872cd-f008-46b8-b8e0-234506584cae,health,281,1973-07-31,2009-03-10,b2b5c6b0-467d-4cdd-a16d-888fc952f3ae
2d95e5b3-d3dc-4bf3-ad75-b2a2eb1200ad,health,158,1993-08-30,2001-05-11,b2b5c6b0-467d-4cdd-a16d-888fc952f3ae
fe116b85-1fc6-4a39-9224-b73a98f8d51b,cars,145,1947-09-20,1958-04-01,73310ed9-17a8-43b6-abdc-dd2c9c168f6a
835932cd-30fc-4685-aa41-3d76bcfc4616,cars,165,1992-03-03,2002-11-01,73310ed9-17a8-43b6-abdc-dd2c9c168f6a
687e9960-a731-4aa0-bd2c-893975ac31ef,cars,134,1996-03-24,1997-08-23,a9dac486-c590-4c05-8418-259f48bb1bcf
503cd47d-1875-4bf1-967e-abc19209a1ea,health,207,1954-08-05,1991-11-19,e15c68bb-7854-4425-81ff-5bd8481fcb2a
78d1487c-fda2-4cb4-9f1b-f3f69f97ea0d,housing,1340,1987-02-22,2004-05-13,e15c68bb-7854-4425-81ff-5bd8481fcb2a
b360922d-2600-4a3a-9f50-6589e5199f76,cars,191,1959-04-18,2024-12-31,e15c68bb-7854-4425-81ff-5bd8481fcb2a
7ccc1c69-ab95-4c1f-b2d9-707a5ad7aa59,cars,61,1996-01-23,2024-12-31,3a5bd5f8-7d9e-42d5-bd45-8b478d54ffaf
2f6ddb8f-9ef0-4553-896a-4d218e3928b2,housing,1169,1985-02-24,1995-06-09,3a5bd5f8-7d9e-42d5-bd45-8b478d54ffaf
c3cd1c65-372e-4647-88df-6e22b6ef1995,health,141,1998-05-06,2024-12-31,f6eb5633-0798-48ba-8c82-dc3e9d15c87d
b37dd987-b2b3-492b-b6b3-8febe146d273,health,168,1982-04-09,2024-12-31,f6eb5633-0798-48ba-8c82-dc3e9d15c87d
6b9b8193-447c-427b-bdf4-685838ac2b4e,housing,1428,1995-12-10,2021-09-02,6c56c1c3-cc19-44c3-a727-b0f6b091cd83
63d02fea-7e84-4ca0-9a2e-218124bdfc04,cars,91,1993-10-01,2003-11-11,6c56c1c3-cc19-44c3-a727-b0f6b091cd83
02721bf6-fa8c-40b5-8f19-c805dbb6f329,health,203,1988-03-03,2013-03-30,ae0c30ab-2fe4-420b-9232-842d983e8ceb
bd08ba1e-c5c4-48ba-b31f-e123ee16ec40,health,191,1999-04-15,2021-06-06,e483ed2f-7d12-4dcd-9bc7-c67fa2d0543d
6aa578b4-48d0-44a4-a119-0906a5914a54,cars,110,1962-05-01,2005-04-03,552c6965-cf7d-4db3-b3f9-2ea91bb3e159
1af8a09e-9717-4100-92d7-3704ca2951a6,cars,125,1997-06-26,2024-12-31,3bdf8e66-dc19-4333-983c-7f82400e9684
19683f35-2f56-414b-bfcf-5630ed6174d0,cars,163,1993-05-12,2019-09-10,3bdf8e66-dc19-4333-983c-7f82400e9684
67aae070-8337-44cf-af92-1c1b4ed1ed11,health,162,1998-02-18,2024-12-31,d51a8293-eb08-4232-8b68-107a2cb26539
9d1f816f-4333-4dbb-b47b-1255a3cc4a7f,cars,118,1991-05-23,2000-02-23,784ed419-28c0-4459-bf38-2177d1c65449
f5ae1c2d-3f65-43c1-9a4d-d1f8c600d030,housing,733,1990-02-09,1995-01-30,784ed419-28c0-4459-bf38-2177d1c65449
29de344b-b3cc-4039-95fe-eebd6e04147f,housing,663,1972-12-18,1976-09-19,784ed419-28c0-4459-bf38-2177d1c65449
f8e94fd7-00ed-483b-8036-762a1eae88ed,housing,691,1996-09-30,2020-11-19,440d4492-e858-4e85-8cdc-10a105c8e6b5
80f7f0fd-1962-4928-8b0c-14da13b80aea,cars,68,1974-07-25,2024-12-31,49a41c15-0a48-4d14-bf89-7c2e2e380a4f
9eb298c6-37c9-4eb9-940e-676467e7d137,housing,1483,1988-06-15,2023-07-12,49a41c15-0a48-4d14-bf89-7c2e2e380a4f
0aa3ba1c-28d8-464b-ac9e-28eeaa98c1bb,cars,69,1974-01-03,2003-01-27,0172ab67-1611-4ac3-a5c4-cced24ec608e
d3e8a712-eff3-4fe7-900f-1965c3e48a1e,housing,900,1990-11-30,1993-06-04,08bd82a8-48c3-407f-9ee7-c14d12a68072
c32bf995-c023-451b-b479-9837c5158cde,housing,890,1992-03-21,2005-04-09,08bd82a8-48c3-407f-9ee7-c14d12a68072
02816d11-2914-4ee5-83bd-a9d487c2e197,cars,107,1978-07-23,1987-03-07,08bd82a8-48c3-407f-9ee7-c14d12a68072
6d7db71d-e7bd-4f99-81cd-bd031bc0b7f7,cars,60,1976-04-15,1977-11-22,08bd82a8-48c3-407f-9ee7-c14d12a68072
f2538209-ad63-42dd-857e-c456faa630ee,housing,1028,1996-08-11,2024-12-31,97f2ccc9-0c22-4c54-97fe-957a04c4e92c
fd18d12e-dc9b-4bf2-8179-e6dbc7e24c55,health,210,1997-10-15,2024-12-31,97f2ccc9-0c22-4c54-97fe-957a04c4e92c
21a564a7-57c7-4dce-b4ab-a0d47bcd3a16,health,214,1993-03-12,2008-10-10,4ba2c075-2645-4265-ac8d-1135841ba663
a7eb6561-f2fb-4e9f-b147-562ff90cfba1,health,276,1979-07-14,2024-12-31,54a44317-02d1-4d1d-979d-f40cda66be75
3bb4bc3c-2794-4d09-b612-fecbfdb0e999,housing,904,1972-12-07,1987-03-21,54a44317-02d1-4d1d-979d-f40cda66be75
5a1e4205-7535-4635-97cd-b2dfbe1dd7fe,cars,140,1980-02-28,2005-07-14,95027205-25f6-4608-986a-4a8dc110d0a2
3766388b-fab3-42b2-819a-229b839c97ef,health,195,1995-03-02,2019-09-01,14b80ece-2bb8-4852-967a-0afd716147ce
75be4c3d-e694-4bb9-9d05-b08680b2d764,cars,195,1999-12-27,2024-12-31,429a4afb-c638-40d9-a48f-071c911be833
ba7c72fe-f299-4f96-9bad-26093b4bb74d,cars,189,1998-10-03,2024-12-31,5d1f9af7-3b76-4113-a252-0ec18d377881
e7ac66ef-1c91-4947-965f-23f159e3bcfc,health,275,1989-05-24,1992-09-29,58e7a3a3-2f17-401d-a337-bc6df98fd545
7e91f70a-1f32-4383-8c01-b5d38d8340da,housing,310,1974-01-22,1978-09-01,62f446c6-85c7-401a-98b9-834a1ffa8eba
acaf9353-f2b6-4166-90aa-bd7af293e6cb,housing,602,1997-06-08,2002-07-22,62f446c6-85c7-401a-98b9-834a1ffa8eba
a3c6defe-3196-49e2-9f76-4494b5970030,housing,1310,1981-02-02,2006-06-29,294471f9-ee1e-4cce-9eff-78f5971380c9
11482b05-76a7-4e83-a38c-68b01d68eb8e,housing,1216,1989-01-01,2019-07-12,294471f9-ee1e-4cce-9eff-78f5971380c9
538b1967-ab03-4370-b64e-7de78b8012ce,housing,908,1994-08-21,2024-12-31,7123a4d9-4c22-462e-9081-0a56ca85fb85
5e07e61e-aeb1-42c4-a5ac-733f0220ce7f,cars,177,1973-09-28,1987-05-22,7123a4d9-4c22-462e-9081-0a56ca85fb85
0d6af823-6348-4619-8206-3144f51186df,housing,655,1965-08-29,1982-09-04,94d9344a-3ef3-4d8b-b8cf-3dd7702726db
fef735c3-1963-4b8b-9f05-8b2824e5537e,health,161,1997-11-23,2024-12-31,ee9a5e6c-4d29-4587-8568-61c9c5ec1db0
7f1fb4af-d8fe-420b-a866-5789f5c05d9a,housing,1390,1990-12-16,2024-12-31,494a4b0e-8b28-44fb-ba2f-9d776bb7c7ac
54cbb87b-fcc6-4061-a183-680de4fbc0eb,cars,56,1973-07-25,2011-12-05,494a4b0e-8b28-44fb-ba2f-9d776bb7c7ac
6fc87432-0d15-4412-8041-fea47dcdb3f9,health,183,1969-08-08,1975-09-24,64134430-3934-4932-aa91-b9938ad44642
59941925-8848-4ebb-a2d0-f4df1480a48d,housing,895,1985-04-08,2024-12-31,64134430-3934-4932-aa91-b9938ad44642
18d0c962-aa71-46a7-b904-b0da9c72b003,housing,459,1990-12-23,2021-12-04,93c6fe25-0023-4d3f-af2e-6299b454e3db
25b6be63-16a3-45bc-972b-06af8c8d8d40,cars,147,1998-05-29,2009-03-30,93c6fe25-0023-4d3f-af2e-6299b454e3db
41853c32-c071-4658-ba39-c8d2deb6bc8f,cars,60,1988-02-27,2002-04-02,93c6fe25-0023-4d3f-af2e-6299b454e3db
6e359a83-12d3-44a5-b879-7b7bb87fa067,health,126,1967-12-25,2024-12-31,9888b911-93c8-4c1e-a5dc-39b335634a8a
cb24bf8e-1d39-4857-9f63-7af7b8bbc5f8,housing,409,1988-07-31,2024-12-31,9888b911-93c8-4c1e-a5dc-39b335634a8a
427e4761-c86a-4b2d-b271-b72d6160b475,housing,1217,1997-05-22,2024-12-31,9888b911-93c8-4c1e-a5dc-39b335634a8a
af6c8ea1-97d0-4465-8953-4afc9955f9eb,health,277,1971-07-29,1999-03-17,ca63f47a-76ad-4dc7-a295-234c9ccd8a29
