PolicyID,PolicyType,PremiumAmount,StartDate,EndDate,CustomerID
93c2cd71-b5fc-4ff3-a1ca-a73074492e0e,health,251,2002-06-04,2024-12-31,884030d3-4818-44f7-91bf-5c9c0b57eb5a
9d2df2e9-9bd6-448a-aac4-93151fcc4df1,housing,443,2006-07-07,2024-12-31,884030d3-4818-44f7-91bf-5c9c0b57eb5a
3cc19180-9c26-44ae-a3e3-8ba27d6041e9,housing,1158,2022-06-29,2024-12-31,046e848d-f538-490a-a856-afd65d266d0f
cf8b2e4a-8fa0-442b-a113-3ae0b8b6c573,housing,457,2023-11-22,2024-11-28,046e848d-f538-490a-a856-afd65d266d0f
7955f77a-18c5-4434-adfc-1e3c0f08acb9,housing,1451,2004-02-09,2008-03-24,c61c6899-4e94-41ff-97cb-71918b6f14c6
44e0c471-b6bb-46a8-9c19-189dcf3374c5,housing,480,2011-11-30,2024-12-31,dab88774-d815-4b2e-9b4c-67446cbe9320
07bb61f7-7b2d-45ee-a1e4-dd615d594c5f,health,222,2014-07-14,2024-12-31,dab88774-d815-4b2e-9b4c-67446cbe9320
296ef123-12dc-4f29-b82d-f6c0ab5836ab,cars,167,2018-10-03,2024-12-31,dab88774-d815-4b2e-9b4c-67446cbe9320
0f604c45-7911-4e25-b5a6-feb12597801e,housing,1382,2017-06-07,2024-12-31,dab88774-d815-4b2e-9b4c-67446cbe9320
f53c9731-cb6e-40cd-8381-08d9a578aa46,health,295,2017-06-11,2024-12-31,b0cc451e-b603-41f6-a0a4-1d981c74aed4
4b84fa26-715b-4632-a750-5b57872f302b,cars,127,2021-12-02,2024-12-31,c654a3be-ecd2-4053-aa23-bed7f38e2d3a
9a7c5cb0-d1f2-41e7-b77f-9a81666bc5bd,health,258,2022-01-14,2024-12-31,f0588b0d-c6d6-4588-b3a5-8417920332fb
6f70a96d-765f-4519-9790-cc458b215e3d,health,249,2019-01-15,2024-12-31,f0588b0d-c6d6-4588-b3a5-8417920332fb
f95e7c26-cc59-40a5-ab62-82723bf6054c,housing,756,2018-09-20,2024-12-31,db742076-ea90-462b-9437-dd7454286a14
b838c45c-a4f2-47f4-b53e-aac065c0c369,housing,968,2012-11-01,2018-04-20,db742076-ea90-462b-9437-dd7454286a14
ccebc355-7ef8-4548-b83a-c29f9cb45458,health,280,2013-04-03,2017-03-30,db742076-ea90-462b-9437-dd7454286a14
42128f68-6668-4f4c-a6ba-53332fca9f9f,cars,121,2013-09-10,2023-05-30,db742076-ea90-462b-9437-dd7454286a14
4a31ad43-9a59-466f-b1aa-354bd324863f,health,172,2021-03-02,2024-12-31,fc570029-841f-4a94-afe2-f50f3e3b9538
ffca019e-7d6f-4e93-99c5-84dd8e8585c4,cars,56,2018-05-11,2024-12-31,fc570029-841f-4a94-afe2-f50f3e3b9538
64bd6e82-72ba-49af-bfc8-6fa1e34c2f69,health,169,2018-09-02,2024-12-31,8d5f4ce4-42f9-46c1-9345-f4956328d5f1
33c6c3e1-6013-4504-9dba-4b8be945bd2d,housing,318,2011-12-10,2024-12-31,8d5f4ce4-42f9-46c1-9345-f4956328d5f1
c91964cf-305e-48ba-9b56-decfc3299609,cars,65,2022-07-21,2022-11-21,8b749642-8464-44a6-8f22-8d9fe556a0ff
669540b2-f881-48b4-af78-dbba982ac650,housing,336,2016-01-31,2024-12-31,59f6ec75-8c01-468f-a2a3-5329cb7d397a
ab1df3d4-da7c-498b-9ec4-4627ecd0b5e3,housing,239,2002-10-27,2005-12-21,70b9e414-8f2d-4d89-af49-804c21a8c70b
6b506611-35c1-4f95-927f-c68e7338fc69,housing,678,2010-05-04,2024-12-31,9407f882-593f-4587-ab7f-037aa2979e52
bd5ec415-b73c-4d49-b015-837339e9fb69,cars,192,2021-01-23,2024-12-31,9407f882-593f-4587-ab7f-037aa2979e52
712a09e9-03a2-4d69-9309-55c9cf718c45,housing,774,2024-02-11,2024-12-31,9407f882-593f-4587-ab7f-037aa2979e52
5d57cce1-1f75-4138-9cba-dc319b1f913a,cars,175,2020-01-12,2024-12-31,88da5be0-1452-4222-bfd7-f137fa83a148
b5f98d30-2fc4-4d12-a27a-d22c2f2db9c6,cars,146,2009-06-03,2024-12-31,1bab39c4-e6c3-4968-be66-0f6ab8f08fc0
778f7caa-b937-404a-a298-11b2118121dc,health,111,2000-02-07,2024-12-31,1bab39c4-e6c3-4968-be66-0f6ab8f08fc0
b12e4f7b-0e89-48b4-8408-2e19db6bce74,health,178,2003-05-12,2024-12-31,86fcc11f-61e1-48f4-b5cd-07edbe047f75
d2c863ef-cf18-477d-a427-13eae0abc63a,housing,745,2017-02-23,2020-07-26,11357a3e-dff1-439c-bb01-17e9afed7f72
c8a8c5a4-123f-436d-98af-1698647adebb,health,113,2004-10-16,2024-12-31,11357a3e-dff1-439c-bb01-17e9afed7f72
b052c8ed-afd9-46e3-a780-afa0d5731a1b,cars,146,2009-05-28,2024-12-31,2c089e1c-97f5-4d38-b816-e014574a61f1
0fae39e2-29ca-4703-9099-65feb9764397,housing,1025,2017-08-08,2024-12-31,2c089e1c-97f5-4d38-b816-e014574a61f1
b6cdf80a-9737-4ed9-b1c6-418a48a26a62,health,174,2022-11-21,2024-12-31,9840888d-f726-4d3e-b7e5-ec2ff3d78771
1c442b93-d438-4c25-9a40-40dcae0e3827,health,158,2020-03-23,2024-12-31,9840888d-f726-4d3e-b7e5-ec2ff3d78771
46f17a87-9434-476e-878c-90be9d32ff9d,cars,116,2005-01-19,2024-12-31,6e8d31f4-ecfb-4382-9ff6-64e03329c02c
8211a6ac-2d66-4675-a95a-adb4a4ff5cf7,housing,446,2024-09-05,2024-12-31,9df65427-cd4a-4675-8bc1-a453dad2c191
d2062c52-31cc-4627-8672-dfb54c765bac,housing,363,2022-09-06,2024-12-31,9df65427-cd4a-4675-8bc1-a453dad2c191
e2e7144a-18c6-43f2-8403-e09cf5d644f6,housing,1452,2021-04-16,2024-12-31,436f040d-3239-40bb-98e4-e7dab38b82fd
c4f6cc8e-d252-4e00-bc5b-dfbedd9c588b,cars,125,2011-05-31,2024-12-31,436f040d-3239-40bb-98e4-e7dab38b82fd
49f74b3e-f2ac-425f-812c-4bd0b2534041,cars,95,2012-03-20,2015-08-28,436f040d-3239-40bb-98e4-e7dab38b82fd
140dde35-603f-4708-9acc-7a245496c6f5,health,115,2011-07-30,2024-12-31,436f040d-3239-40bb-98e4-e7dab38b82fd
8b03cb89-8dd9-4da4-bfd3-de2580fd8ff0,cars,180,2019-01-18,2024-12-31,2bf56ec1-517e-41c7-a6c8-bd83ba200a3d
04cc137f-4600-4877-9f72-33a6a2902973,health,201,2002-01-04,2024-12-31,a07c32fd-c4c5-4fec-9b9f-a0bcd73b342a
adf3cacf-bd7c-4ee8-9fe4-9a6299600ece,housing,1490,2015-07-06,2015-09-05,b201b450-fa46-484c-ad81-55fdb80c1ffa
7fc887d0-0afe-4e06-ad80-a7c0f3a90dfc,housing,401,2024-10-05,2024-12-31,b201b450-fa46-484c-ad81-55fdb80c1ffa
db503151-5328-460a-acaf-c36b09cd11dc,cars,123,2023-09-27,2024-12-31,2145cb71-2e20-42f4-afde-bedfa162d75a
df5bffe9-1314-48ee-8354-355cd5f60064,health,282,2024-02-10,2024-12-31,2145cb71-2e20-42f4-afde-bedfa162d75a
7abf412a-dad5-4075-9ebd-2f59607f895a,health,164,2018-03-08,2024-12-31,2145cb71-2e20-42f4-afde-bedfa162d75a
3f710a67-eff6-4ae2-ade7-c75c6589527e,cars,58,2003-01-09,2011-08-12,f873656c-e709-4305-904a-17d51c4c1b7d
a4cb035d-99a4-4247-9367-a3d75e587bf2,housing,1246,2021-07-26,2024-12-31,f873656c-e709-4305-904a-17d51c4c1b7d
7e427223-a810-49e8-bb83-4f83885de611,housing,759,2014-10-07,2024-12-31,f873656c-e709-4305-904a-17d51c4c1b7d
580894aa-4744-4320-9692-8656185f053a,health,184,2023-11-17,2024-12-31,0d24bffb-6730-420e-86e2-a828dd4eebb4
0842211e-2b94-4138-9a29-00bf8b310d73,cars,126,2021-09-22,2022-12-07,0d24bffb-6730-420e-86e2-a828dd4eebb4
18353851-2e9c-4ae0-8c63-64cae5b0ddc2,health,106,2016-09-13,2024-12-31,ceaddcef-b7e3-4688-b620-00263ec91af9
87c91511-1255-48a2-abd4-57148c4c931e,cars,82,2007-03-31,2014-07-27,ceaddcef-b7e3-4688-b620-00263ec91af9
9c5a2b0e-6bee-4ed1-98cb-bb64209610b9,health,143,2024-10-11,2024-12-31,0e993526-cb81-418b-bc75-d0407ee3ec06
65d05b59-ed86-40fb-8106-287b9ae3a0fe,cars,76,2000-05-03,2024-12-31,5401343f-6b81-44aa-8600-28fa966e41ab
458bcb34-9e0c-46ee-b36a-12876a19c83b,housing,391,2000-07-24,2024-12-31,b0b6d806-3f82-4ccd-84f6-c92a08b62d7c
cb05b37e-3f48-46e1-aa6d-6c04332db6a7,health,223,2021-07-12,2024-12-31,b0b6d806-3f82-4ccd-84f6-c92a08b62d7c
39c0ce2e-0525-48ed-be09-30dd5448eccd,housing,558,2020-06-08,2024-12-31,c9a989dd-35e1-471c-bceb-5ca859afb668
74eb9414-3b82-41c3-a84e-56e7556bebc1,housing,730,2017-04-03,2024-12-31,c9a989dd-35e1-471c-bceb-5ca859afb668
d5a59b9c-2af3-46af-aa22-4edfebb5658d,health,123,2015-03-01,2024-12-31,c9a989dd-35e1-471c-bceb-5ca859afb668
a49cf7c4-e0d9-4cc2-a118-683da0995eec,health,228,2011-08-15,2024-12-31,b5f953bc-a5f8-47ae-805a-bac71da36b0a
cbfb4c0c-9077-46b2-87d3-e6a7125b6818,cars,165,2011-12-19,2023-12-09,b5f953bc-a5f8-47ae-805a-bac71da36b0a
97753901-4ad9-42fb-8c6a-3e1a9249f08e,cars,187,2008-07-30,2017-09-16,b5f953bc-a5f8-47ae-805a-bac71da36b0a
3be3a772-d118-4ebf-b66c-a3ffc5c254f7,housing,297,2011-12-18,2021-07-24,b5f953bc-a5f8-47ae-805a-bac71da36b0a
2d73b961-4d5d-4727-8e94-deeed60e5807,cars,68,2023-02-19,2023-11-10,60913137-4b77-457e-b1ec-b31cbd3ce508
afd3dc5d-2dcc-43f5-bfe5-5fa3949e2162,housing,1444,2002-05-03,2019-01-08,3df3a159-eb50-4fe5-8ba8-6f6653e532f2
bdd44425-396d-4183-b3a8-2eee2738f30d,housing,562,2002-09-11,2024-12-31,3df3a159-eb50-4fe5-8ba8-6f6653e532f2
7d329ea6-9ee2-4bba-93e8-0157bc4d2512,cars,124,2004-09-17,2011-03-13,3df3a159-eb50-4fe5-8ba8-6f6653e532f2
29494a9b-bc7d-4c9a-b0c8-60652c60bd66,health,254,2018-12-29,2024-12-31,46ab35b8-49cd-4789-85ca-9e66809d9bf8
7529620b-be75-4f88-b151-01e3b0efbcdd,cars,165,2015-07-02,2024-12-31,46ab35b8-49cd-4789-85ca-9e66809d9bf8
8d48ae76-6a21-4ebd-bf03-3a23dd43b9fa,cars,142,2006-09-10,2007-01-02,46ab35b8-49cd-4789-85ca-9e66809d9bf8
08048325-8faa-4530-ad08-0d765bdae926,cars,145,2003-03-12,2022-03-04,4beaa845-82de-4e9b-88ba-e089ac014773
4a5a7753-911c-4485-8bdf-488222ce65d7,health,251,2023-10-10,2024-12-31,934a1d17-a367-466f-870a-c0783836295f
8ad7d008-7344-432a-9c36-8edc271d5de4,health,265,2021-11-24,2024-04-24,934a1d17-a367-466f-870a-c0783836295f
ce372a97-52af-44de-a844-9e9adcca4df9,health,175,2022-01-31,2024-12-31,934a1d17-a367-466f-870a-c0783836295f
77d7a1ec-ab8c-4431-92c8-dd02b7ec3307,cars,102,2023-08-12,2024-12-31,b6aea556-6ba1-4093-84e7-ef0176958bf3
b4b31af3-50ec-49da-8702-bda734d60a74,cars,184,2024-01-30,2024-12-31,b6aea556-6ba1-4093-84e7-ef0176958bf3
f1badc94-8f2f-4dc3-b0f0-e9c6b235651f,cars,73,2022-10-26,2024-12-31,b6aea556-6ba1-4093-84e7-ef0176958bf3
2314036b-ba85-4bdf-b84e-63de41e9e2b6,cars,65,2009-08-04,2024-12-31,dd1f1d31-7ec9-4993-a54d-15139c30939e
1dc5af9a-df20-40d9-a7b9-c6f1def2ce58,housing,1132,2006-04-05,2024-12-31,dd1f1d31-7ec9-4993-a54d-15139c30939e
13741c49-667c-4b6b-9e29-f0f61a86c6a7,health,262,2016-06-11,2019-01-18,dd1f1d31-7ec9-4993-a54d-15139c30939e
20760810-3db8-495d-92aa-9731ba718fa2,housing,546,2018-10-12,2024-12-31,d009a084-87d1-43ed-8d23-4702a6b5dbed
af5b0c85-f6e5-4290-87dc-a9319f288753,housing,1298,2024-01-06,2024-12-31,d009a084-87d1-43ed-8d23-4702a6b5dbed
cc30b4b5-cecb-414e-8d18-78159dc77615,housing,1090,2017-01-31,2024-12-31,b528c769-dc9f-40e4-9ac8-03cdf2d70dbe
341a55cb-cb63-44f5-8a0a-10ee786745d0,cars,74,2018-04-18,2024-12-31,b528c769-dc9f-40e4-9ac8-03cdf2d70dbe
818122d0-cb19-48b8-b227-256cfcab6683,cars,182,2018-12-17,2024-12-31,bf4f8fba-dbdd-4db8-8735-d5be17844981
c14a671e-d86a-46c0-aa6a-f883f959b9e8,health,287,2023-08-05,2024-12-31,bf4f8fba-dbdd-4db8-8735-d5be17844981
3adcfff5-6dc9-4cca-9ec5-b963a8186e0e,health,109,2011-06-04,2024-12-31,bf4f8fba-dbdd-4db8-8735-d5be17844981
532cfa7f-2766-4289-b3cf-6119e81cf605,cars,157,2023-12-16,2024-12-31,f4a3fb6e-bed3-4367-9dcb-d073557f4577
7d94ce57-6ae0-4f47-8bf7-a28bdb9af6dd,housing,1495,2009-03-19,2022-11-08,473d443b-5759-4773-9054-07124c0a856d
db9eb23f-76a9-4670-8914-b9f4c9974947,cars,187,2023-07-23,2024-12-31,473d443b-5759-4773-9054-07124c0a856d
3273e323-0348-4898-a6e4-87bbb40c44ff,housing,561,2007-04-07,2010-02-01,fa0e1d8c-d63a-48dd-acdd-6a56e181e887
16683fce-d3f8-4c79-a7ab-5f9438e523e5,health,288,2015-10-15,2017-07-02,3912ad38-8b5d-4ed6-89a0-39b86a2c413b
f233a689-b9af-48a0-8c22-4309af87ce84,cars,169,2007-02-15,2024-12-31,aa617ecd-a56a-49a1-b24c-af16b172e027
41fe7250-8f39-4e89-82fe-9631c9a0e08e,housing,726,2006-05-25,2006-06-30,aa617ecd-a56a-49a1-b24c-af16b172e027
96a07197-eee4-484d-8eb8-5390a39d6d4c,health,200,2004-09-15,2024-12-31,aa617ecd-a56a-49a1-b24c-af16b172e027
7688911f-20ba-446f-8e04-0a1417f23b67,cars,145,2021-09-25,2023-05-27,42efeb58-d058-447b-982c-b1e42ec776ca
59c11eb0-9aac-4273-9cf9-77754329b6f4,health,178,2016-03-23,2024-12-31,42efeb58-d058-447b-982c-b1e42ec776ca
7a5bf48e-5e66-409f-9f1b-0add7304b997,housing,870,2000-05-27,2024-12-31,3a1a9074-9e7d-460a-a901-b025d6119e45
7ca21fb1-7e26-4f0f-bf2b-a488066a0174,cars,186,2023-11-10,2024-12-31,3a1a9074-9e7d-460a-a901-b025d6119e45
f437b43d-9f04-48dc-a8fb-f6baa069a4ce,housing,935,2020-12-19,2024-04-19,3a1a9074-9e7d-460a-a901-b025d6119e45
b714caa8-00e3-4813-9ed0-f061d5411e9b,health,135,2010-09-14,2024-12-31,d37a378f-6f98-40eb-b0f3-c406c0ef4de8
3928bbf4-7d7d-4304-849c-26355257e71c,housing,490,2008-01-16,2024-12-31,d37a378f-6f98-40eb-b0f3-c406c0ef4de8
96873e31-04d3-4397-851b-c73b1c8a4167,housing,957,2021-03-18,2024-12-31,b27bcb5a-caca-4fc0-85f9-b78df0a7d113
145a92f0-983b-4917-945c-7be5b9590941,cars,173,2022-01-26,2024-12-31,de7a60ae-b601-434c-b07a-3197738204f8
41707b58-e44c-402a-adca-04b4c8a77969,cars,141,2021-06-26,2024-12-31,6854218c-931a-4192-a1df-65f1e914bfe8
b7d86b50-d993-4b82-bf03-ec5fb8a31322,health,237,2015-11-25,2024-12-31,6854218c-931a-4192-a1df-65f1e914bfe8
5d2ce473-6212-4bf7-9dd7-848554a1fddf,health,216,2020-09-26,2024-12-31,6854218c-931a-4192-a1df-65f1e914bfe8
70adc379-223a-4668-8472-973ebb07f554,health,108,2015-07-28,2024-12-31,6854218c-931a-4192-a1df-65f1e914bfe8
baf9106b-72e9-401d-84a9-bf45b8109d7a,housing,790,2003-04-06,2003-05-15,b43aa8d2-51f8-485f-81a6-369798753d47
a8ddaaa0-849e-4b52-8cc1-0e2d78ac76d2,cars,58,2020-03-09,2022-04-24,2cc2f4e5-2373-48af-b23f-e9f72a56a904
fdc4d64b-3d69-401c-981b-0eea02fb1e71,housing,519,2020-12-31,2024-12-31,884f27a2-48de-4c3c-a267-8ca74f8c9235
bf5a56cf-0cb7-4369-bd92-c960d3b82718,health,268,2021-08-30,2024-12-31,884f27a2-48de-4c3c-a267-8ca74f8c9235
a7fe7097-9538-4145-8535-c3100be1a538,cars,102,2020-11-23,2024-12-31,884f27a2-48de-4c3c-a267-8ca74f8c9235
a70efaf9-896a-410a-bbfd-6003fca615ca,housing,1061,2023-07-28,2023-12-23,884f27a2-48de-4c3c-a267-8ca74f8c9235
b4720b50-650d-44ad-a5e3-04ee935eeb26,health,184,2021-10-27,2024-12-31,30972717-3434-4bd2-89de-e1e703264488
f10baffa-db03-4885-959d-5b64cd919e6a,housing,861,2024-01-29,2024-12-31,e11cdc0e-d795-43ab-b1fe-5100146feddb
5844b49c-7bb6-4be4-89a9-709b5bda2740,housing,661,2002-08-15,2004-09-28,81be7dbb-17c8-41f5-8dac-9f9d6090c715
55b8b513-d1e0-43fc-b637-b7f3afefa945,cars,138,2007-06-28,2024-12-31,a7bc1269-4430-4e50-a08a-a8c440edb6d4
fd7b35e2-a101-4f73-af75-44aade61727c,health,268,2015-09-05,2024-12-31,5d0137a7-3c6b-4190-9f33-a56d0e5de510
151a20dc-4c8d-46dd-9c3e-dcf8ba7daa7c,health,141,2011-09-24,2019-09-29,5d0137a7-3c6b-4190-9f33-a56d0e5de510
9c3fa748-f209-4482-a6e8-5b1ff8f1a62b,cars,166,2017-04-04,2024-12-31,5d0137a7-3c6b-4190-9f33-a56d0e5de510
a65f1ba3-d767-4741-8dda-985025c9ac74,cars,184,2008-11-30,2024-12-31,5d0137a7-3c6b-4190-9f33-a56d0e5de510
6a591b0f-e517-41cb-ac56-16e05d41412c,health,168,2018-03-09,2024-12-31,eb637b87-cc28-4e65-a7e0-c73cf21b5186
fb4e2f49-6668-4570-96b5-b32d0e159968,cars,147,2007-10-22,2014-05-25,eb637b87-cc28-4e65-a7e0-c73cf21b5186
cd180af3-994e-49fb-b646-f7a73a9c8574,housing,534,2014-10-15,2024-12-31,515b091d-75ea-45b8-bbca-392c15e15a29
59efffe5-db36-4136-bdb6-50d4bf1b4327,health,261,2022-01-07,2024-12-31,515b091d-75ea-45b8-bbca-392c15e15a29
8ffb61df-c5f3-43d3-a4ef-81dec62fc8fe,housing,1146,2013-09-15,2024-01-11,e88572e3-e3cc-4381-9e88-e41fb9d144d7
0fc28b1a-208b-40d9-aec2-e4c2ba279922,health,229,2022-03-23,2024-12-31,e88572e3-e3cc-4381-9e88-e41fb9d144d7
8c5e1de1-90af-44be-9b8e-5bcd9d365cf3,health,265,2020-11-24,2024-12-31,e88572e3-e3cc-4381-9e88-e41fb9d144d7
ae7591f1-2880-4789-8031-f599d7733bd8,health,218,2024-10-21,2024-12-31,e88572e3-e3cc-4381-9e88-e41fb9d144d7
7b2ebaa3-af1c-4a2d-8dda-19629c89f114,health,232,2010-10-20,2024-12-31,0ccd90b0-e236-4bd2-9e66-49653b488e61
c2037db7-0b3b-4b61-bfc8-009055ba7377,health,191,2019-10-04,2024-12-31,0ccd90b0-e236-4bd2-9e66-49653b488e61
8ee1c8d0-8634-486d-8903-b1b3f8b44fe1,health,284,2017-05-07,2024-12-31,0ccd90b0-e236-4bd2-9e66-49653b488e61
42a8447f-ff94-4473-ae54-6d4533e448a9,cars,191,2018-11-16,2024-12-31,1e060ebb-5c2e-4af8-aabd-0a41985040f9
c4786263-f95a-45f7-b2c8-a87ed2b43835,health,241,2011-03-26,2024-12-31,1e060ebb-5c2e-4af8-aabd-0a41985040f9
5188933e-ca5a-4ac2-84ca-443bb08aa5ce,health,214,2019-03-26,2024-12-31,1e060ebb-5c2e-4af8-aabd-0a41985040f9
29001451-26d5-47a5-86b0-9d2bee8b423e,housing,733,2002-04-17,2024-12-31,ef885a0f-0580-4c36-99cf-0846e1054cf0
5c2fd080-0634-42a2-8734-0b567f791572,housing,857,2001-01-23,2024-12-31,3f72ad28-8034-46cc-be39-724ad10bb949
08188e34-cd06-4716-8d71-9501736481f4,cars,98,2015-11-27,2024-12-31,a623be04-57c9-4c09-9189-27f508dc3a34
8b188c74-3856-4c96-96d1-7193f6cc5187,health,248,2023-12-16,2024-12-31,121a431b-03dc-4ec5-b865-a4c69a9485b0
24bcb627-6974-4ed6-b102-c7707f24c241,health,126,2016-04-21,2023-08-04,121a431b-03dc-4ec5-b865-a4c69a9485b0
7d0cb5b4-608a-4842-9912-1f8d032b30c5,housing,669,2019-09-26,2024-12-31,121a431b-03dc-4ec5-b865-a4c69a9485b0
90c811c3-8fee-426b-a8a0-7699028ef3b3,cars,154,2009-10-30,2019-01-15,a8164f2e-5321-45f6-a477-720b8a6c310d
353ddd9a-b45f-4d24-b3b3-55e6ce796e19,health,172,2023-03-16,2024-12-31,a8164f2e-5321-45f6-a477-720b8a6c310d
493bae42-445f-485b-a2a0-c7468351f755,housing,485,2008-04-23,2022-05-28,a8164f2e-5321-45f6-a477-720b8a6c310d
f45a1bc8-3735-49f9-bef0-eaa218c92bf9,housing,714,2001-08-18,2024-12-31,5a16c6c3-612d-475e-b347-baae822e0cc7
19ca44ae-12cf-443e-946d-49b27ccc5530,health,228,2024-03-08,2024-12-31,b088b159-710f-4354-98f7-67c2446d1065
6a83a0ff-de63-4ded-b5c3-fba9ee6d31be,housing,1390,2023-07-10,2024-12-31,b088b159-710f-4354-98f7-67c2446d1065
61789637-9710-415c-926c-3e7f143aeeb0,cars,174,2023-02-11,2024-12-31,b088b159-710f-4354-98f7-67c2446d1065
055dadc3-5b85-4292-ae73-e9e8f9262c2e,cars,77,2012-06-11,2024-12-31,2afb08f7-9924-4c7c-90c6-b27855685a5a
e2cd692a-dc71-49d6-bdd7-a9d3741019b1,cars,70,2017-02-17,2024-05-09,65f0f824-7329-4d65-85c4-4f1f25b7c3e6
8507869c-cfa0-463a-a299-3d3e1cfed944,housing,1087,2017-09-01,2024-10-17,8065b3de-199c-4301-be5b-e58caf866996
0e04eec1-a990-4e8f-a28d-44900a685a17,health,275,2014-12-25,2019-11-17,42c20b88-efd4-41a2-9094-eee40ef1bf5d
109c42db-d7f2-4a9d-b196-ca46d8d27b25,cars,181,2022-04-27,2024-12-31,65a002f7-fd32-4f50-ba9f-19a5e786e643
2c280b62-87e3-48a9-974b-3a88745043f0,cars,120,2003-06-03,2024-12-31,f9be8f81-1b69-448f-951b-72f473de5ec4
7ab2d3ad-f6ad-4696-b6b1-b08c3a3c94bd,health,178,2023-08-19,2024-12-31,52b22b25-9f59-457b-aced-e36cec2ad8cd
eb0ea630-a21c-479a-97af-04e2fec033e3,cars,173,2015-05-12,2024-12-31,a33ad3d8-c9c7-4fc2-b16c-25d94d72bb15
a8c0a8da-d823-4d2c-82a7-6536dcb58b54,cars,113,2013-08-27,2024-12-31,159cb493-6e31-4abb-8ade-6cde9d16056a
9d6925b3-b984-419f-ad50-97e932772476,health,158,2017-09-28,2024-12-31,36d48232-b8e2-4746-9d4c-bbbaf5ba5ef4
866b285b-17ab-4aa6-8ec7-4979ee0ac3bf,housing,1463,2003-12-11,2023-11-10,85d8478b-9120-4fbf-a4cf-eb1cce8ed0ec
da86f8dd-c548-4ba5-b476-ffefac20e1fc,health,198,2020-07-31,2024-12-31,42e500b6-882d-4b85-a9ce-b7ab43c07de3
e80ce3a3-fce3-49c2-baa0-e6b4260ffb3c,cars,118,2024-03-13,2024-12-31,65548389-dffe-492b-83cc-d30016328ed2
78bf4027-a81f-4a8c-ba15-0337817e5df6,cars,118,2018-04-23,2024-12-31,65548389-dffe-492b-83cc-d30016328ed2
a3437e1e-8c82-4404-9c72-a1496150203f,housing,321,2022-06-16,2024-12-31,65548389-dffe-492b-83cc-d30016328ed2
e1be58af-ac26-4f9b-8d12-82ba0efd2c07,cars,78,2001-03-15,2024-12-31,b92eec2a-c361-431d-864d-f9c5eb1abbc9
244f223c-006a-4e61-92b6-f192aad1aec1,health,253,2020-04-26,2024-12-31,d5bc543c-ab35-4570-b5a4-48942514bf80
3d8f41d5-6a7e-4b4c-9d93-1522ae7d8d76,health,147,2024-09-18,2024-12-31,dcd442a4-ac35-4766-8c66-c8ccc727de64
e4564187-639e-4d5f-974d-e6e50e18505a,housing,310,2022-08-12,2024-12-31,ca4b7adc-131c-4231-b5a9-b9e41eb10447
bdb095db-469a-4dca-a183-00ca6b19cf9e,cars,87,2021-11-26,2024-10-02,ca4b7adc-131c-4231-b5a9-b9e41eb10447
7a2054f4-1d98-4eb2-96a5-4328faa86572,housing,616,2008-04-12,2024-12-31,4cfc6564-5bdd-4f78-9450-6c75a945b5b6
b7bf5b78-43a0-4972-abf2-703e9b3b98d4,health,167,2017-12-03,2024-12-31,2c7e4706-5c1b-45bd-a553-51ef35e9da6b
88190d3e-b2f4-4ffc-87f8-02270ddf9e0b,cars,139,2019-08-15,2024-12-31,2c7e4706-5c1b-45bd-a553-51ef35e9da6b
d1b8e042-8a99-4be8-9684-8fc4db5bf18b,health,221,2019-09-03,2024-12-31,718ff7cc-ebf4-44a4-a075-484f2ec6c81f
7af4f08a-a66a-4f96-8429-5ef10f6dbf95,housing,984,2024-08-19,2024-12-31,6a824343-ee7f-43d5-8d45-f5bdb1278186
28897a5f-6a90-4ad4-88fa-fe9a878ab583,health,172,2017-03-28,2024-03-19,babd95fe-c19c-49cd-9652-156e9d38f566
5a7cd2b8-bef7-448c-99c6-e9aa6496dcb5,housing,623,2024-12-20,2024-12-31,babd95fe-c19c-49cd-9652-156e9d38f566
67fe3481-d236-4793-8ffe-cf786b1fbf72,health,212,2022-05-21,2024-12-31,babd95fe-c19c-49cd-9652-156e9d38f566
b088697f-a0ae-4ab1-8d7c-62c32a70617e,cars,62,2019-10-18,2024-12-31,babd95fe-c19c-49cd-9652-156e9d38f566
6718afbe-cb82-4515-8d1a-232030f7ffd0,housing,622,2000-09-24,2024-12-31,9a67e86a-c706-4c4f-9bf0-63c6940552e5
ef29ad43-1bff-4a99-8fe2-40e7cb187292,health,175,2011-07-08,2024-12-31,0397096f-ce35-4700-beb2-f7626ad9b718
183116bb-5bbb-4d7a-a6e1-6989523774a1,cars,113,2014-07-18,2024-12-31,0d640294-ce1c-47e7-926e-31f4ed8df965
b5b83952-dd3e-4b35-a39f-05a178edecdb,health,133,2011-06-13,2015-04-30,0d640294-ce1c-47e7-926e-31f4ed8df965
59be10bd-3564-458b-a4d9-f81e4ae7aafa,health,173,2017-10-19,2024-12-31,0d640294-ce1c-47e7-926e-31f4ed8df965
85c7230d-1b79-4cb6-aaa1-3b6f96112cb7,health,257,2010-06-26,2016-03-09,6f46c355-0be6-4110-84a3-a1f31f81168a
b9deb44f-693c-44a9-a29f-105ec848025e,housing,667,2020-07-22,2024-12-31,d42a74db-7ef9-4cbd-9a48-97310803b99b
9c1a66a4-ad40-44ce-a4c3-e29a6f05cdcc,cars,52,2019-10-27,2023-12-06,11bb6249-723a-43c4-8c99-d2b0d78036a5
